date,race,count,frac,Race
2021-03-01,OTHER/MULTIRACIAL,137523,0.5064920202029927,OTHER/MULTIRACIAL
2021-03-01,UNKNOWN,139852,0,UNKNOWN
2021-03-01,WHITE,996233,0.1849205495408399,Caucasian/White
2021-03-02,ASIAN,16378,0.13477112237815322,Asian
2021-03-02,BLACK OR AFRICAN AMERICAN,110983,0.0953578549003302,Black/AfAm
2021-03-02,OTHER/MULTIRACIAL,142962,0.5265236519873784,OTHER/MULTIRACIAL
2021-03-02,UNKNOWN,141383,0,UNKNOWN
2021-03-02,WHITE,1023961,0.19006741477986372,Caucasian/White
2021-03-03,ASIAN,17065,0.14042430109800857,Asian
2021-03-03,BLACK OR AFRICAN AMERICAN,115850,0.0995396366128439,Black/AfAm
2021-03-03,OTHER/MULTIRACIAL,148174,0.5457192513365636,OTHER/MULTIRACIAL
2021-03-03,UNKNOWN,143984,0,UNKNOWN
2021-03-03,WHITE,1056102,0.19603342010471456,Caucasian/White
2021-03-04,ASIAN,17662,0.14533688871919295,Asian
2021-03-04,BLACK OR AFRICAN AMERICAN,120006,0.1031105190449801,Black/AfAm
2021-03-04,OTHER/MULTIRACIAL,152826,0.5628523918147695,OTHER/MULTIRACIAL
2021-03-04,UNKNOWN,145295,0,UNKNOWN
2021-03-04,WHITE,1084986,0.2013948618085505,Caucasian/White
2021-03-05,ASIAN,18246,0.15014250207056928,Asian
2021-03-05,BLACK OR AFRICAN AMERICAN,125026,0.1074237600963092,Black/AfAm
2021-03-05,OTHER/MULTIRACIAL,158117,0.5823389451832537,OTHER/MULTIRACIAL
2021-03-05,UNKNOWN,148043,0,UNKNOWN
2021-03-05,WHITE,1118432,0.20760310094532167,Caucasian/White
2021-03-06,ASIAN,18819,0.15485759873210803,Asian
2021-03-06,BLACK OR AFRICAN AMERICAN,129359,0.11114672294001618,Black/AfAm
2021-03-06,OTHER/MULTIRACIAL,161735,0.5956639026746873,OTHER/MULTIRACIAL
2021-03-06,UNKNOWN,148462,0,UNKNOWN
2021-03-06,WHITE,1147420,0.21298384710619955,Caucasian/White
2021-03-07,ASIAN,19364,0.15934228927406024,Asian
2021-03-07,BLACK OR AFRICAN AMERICAN,132933,0.11421754435783495,Black/AfAm
2021-03-07,OTHER/MULTIRACIAL,163759,0.6031182183083693,OTHER/MULTIRACIAL
2021-03-07,UNKNOWN,148995,0,UNKNOWN
2021-03-07,WHITE,1160584,0.215427345880237,Caucasian/White
2021-03-08,ASIAN,19720,0.16227173850880336,Asian
2021-03-08,BLACK OR AFRICAN AMERICAN,135412,0.1163475293311905,Black/AfAm
2021-03-08,OTHER/MULTIRACIAL,166295,0.6124582106240896,OTHER/MULTIRACIAL
2021-03-08,UNKNOWN,151594,0,UNKNOWN
2021-03-08,WHITE,1175071,0.21811641962222117,Caucasian/White
2021-03-09,ASIAN,20278,0.16686340332056362,Asian
2021-03-09,BLACK OR AFRICAN AMERICAN,139482,0.11984451958595332,Black/AfAm
2021-03-09,OTHER/MULTIRACIAL,171373,0.6311602930291476,OTHER/MULTIRACIAL
2021-03-09,UNKNOWN,153317,0,UNKNOWN
2021-03-09,WHITE,1205729,0.22380715081444535,Caucasian/White
2021-03-10,ASIAN,21046,0.1731831140292229,Asian
2021-03-10,BLACK OR AFRICAN AMERICAN,144919,0.12451605177640677,Black/AfAm
2021-03-10,OTHER/MULTIRACIAL,177679,0.6543850531012815,OTHER/MULTIRACIAL
2021-03-10,UNKNOWN,156739,0,UNKNOWN
2021-03-10,WHITE,1243009,0.23072705618485823,Caucasian/White
2021-03-11,ASIAN,21875,0.1800047809269814,Asian
2021-03-11,BLACK OR AFRICAN AMERICAN,150820,0.1295862580401305,Black/AfAm
2021-03-11,OTHER/MULTIRACIAL,183686,0.6765086074548032,OTHER/MULTIRACIAL
2021-03-11,UNKNOWN,159251,0,UNKNOWN
2021-03-11,WHITE,1280088,0.23760965197964198,Caucasian/White
2021-03-12,ASIAN,22762,0.18730371764388348,Asian
2021-03-12,BLACK OR AFRICAN AMERICAN,156707,0.1346444353447469,Black/AfAm
2021-03-12,OTHER/MULTIRACIAL,190349,0.7010481850571865,OTHER/MULTIRACIAL
2021-03-12,UNKNOWN,163652,0,UNKNOWN
2021-03-12,WHITE,1321003,0.24520428524762594,Caucasian/White
2021-03-13,ASIAN,23494,0.19332719191307435,Asian
2021-03-13,BLACK OR AFRICAN AMERICAN,161347,0.13863117607744951,Black/AfAm
2021-03-13,OTHER/MULTIRACIAL,195175,0.7188221609703038,OTHER/MULTIRACIAL
2021-03-13,UNKNOWN,162993,0,UNKNOWN
2021-03-13,WHITE,1349949,0.2505772353777754,Caucasian/White
2021-03-14,ASIAN,24154,0.19875819330332842,Asian
2021-03-14,BLACK OR AFRICAN AMERICAN,165501,0.1422003400868561,Black/AfAm
2021-03-14,OTHER/MULTIRACIAL,198003,0.7292375782687489,OTHER/MULTIRACIAL
2021-03-14,UNKNOWN,162576,0,UNKNOWN
2021-03-14,WHITE,1364793,0.25333257538095155,Caucasian/White
2021-03-15,ASIAN,24509,0.2016794137480863,Asian
2021-03-15,BLACK OR AFRICAN AMERICAN,168774,0.1450125388838681,Black/AfAm
2021-03-15,OTHER/MULTIRACIAL,201624,0.7425735846469914,OTHER/MULTIRACIAL
2021-03-15,UNKNOWN,167583,0,UNKNOWN
2021-03-15,WHITE,1380669,0.256279474996313,Caucasian/White
2021-03-16,ASIAN,25514,0.20994934768324588,Asian
2021-03-16,BLACK OR AFRICAN AMERICAN,174638,0.15005095432709395,Black/AfAm
2021-03-16,OTHER/MULTIRACIAL,208236,0.7669253311736246,OTHER/MULTIRACIAL
2021-03-16,UNKNOWN,169711,0,UNKNOWN
2021-03-16,WHITE,1419812,0.2635451900154672,Caucasian/White
2021-03-17,ASIAN,26228,0.21582470373270257,Asian
2021-03-17,BLACK OR AFRICAN AMERICAN,178989,0.15378938297536743,Black/AfAm
2021-03-17,OTHER/MULTIRACIAL,213087,0.7847913811434821,OTHER/MULTIRACIAL
2021-03-17,UNKNOWN,171626,0,UNKNOWN
2021-03-17,WHITE,1447745,0.26873010730923713,Caucasian/White
2021-03-18,ASIAN,26958,0.22183172042192298,Asian
2021-03-18,BLACK OR AFRICAN AMERICAN,183109,0.1573293337983706,Black/AfAm
2021-03-18,OTHER/MULTIRACIAL,218205,0.8036407820393244,OTHER/MULTIRACIAL
2021-03-18,UNKNOWN,173023,0,UNKNOWN
2021-03-18,WHITE,1474188,0.27363845113192564,Caucasian/White
2021-03-19,ASIAN,27614,0.2272298066522361,Asian
2021-03-19,BLACK OR AFRICAN AMERICAN,188771,0.16219418854590553,Black/AfAm
2021-03-19,OTHER/MULTIRACIAL,223802,0.8242543218623078,OTHER/MULTIRACIAL
2021-03-19,UNKNOWN,183224,0,UNKNOWN
2021-03-19,WHITE,1501770,0.27875821588317906,Caucasian/White
2021-03-20,ASIAN,28802,0.23700560915469343,Asian
2021-03-20,BLACK OR AFRICAN AMERICAN,195284,0.1677902321648909,Black/AfAm
2021-03-20,OTHER/MULTIRACIAL,231438,0.8523774217530175,OTHER/MULTIRACIAL
2021-03-20,UNKNOWN,174587,0,UNKNOWN
2021-03-20,WHITE,1541265,0.28608926906462906,Caucasian/White
2021-03-21,ASIAN,29500,0.24274930456438637,Asian
2021-03-21,BLACK OR AFRICAN AMERICAN,199731,0.1716111451041858,Black/AfAm
2021-03-21,OTHER/MULTIRACIAL,234218,0.8626160568625214,OTHER/MULTIRACIAL
2021-03-21,UNKNOWN,175072,0,UNKNOWN
2021-03-21,WHITE,1558740,0.2893329747070101,Caucasian/White
2021-03-22,ASIAN,30169,0.24825436506450754,Asian
2021-03-22,BLACK OR AFRICAN AMERICAN,202994,0.17441475178754973,Black/AfAm
2021-03-22,OTHER/MULTIRACIAL,238088,0.8768691208458957,OTHER/MULTIRACIAL
2021-03-22,UNKNOWN,179290,0,UNKNOWN
2021-03-22,WHITE,1578356,0.2929740922967638,Caucasian/White
2021-03-23,ASIAN,31224,0.2569357384989288,Asian
2021-03-23,BLACK OR AFRICAN AMERICAN,208065,0.17877181261848396,Black/AfAm
2021-03-23,OTHER/MULTIRACIAL,244682,0.9011545740516761,OTHER/MULTIRACIAL
2021-03-23,UNKNOWN,180221,0,UNKNOWN
2021-03-23,WHITE,1612661,0.29934177882391005,Caucasian/White
2021-03-24,ASIAN,32565,0.26797054586912683,Asian
2021-03-24,BLACK OR AFRICAN AMERICAN,216078,0.1856566732846792,Black/AfAm
2021-03-24,OTHER/MULTIRACIAL,252935,0.9315500616627325,OTHER/MULTIRACIAL
2021-03-24,UNKNOWN,185456,0,UNKNOWN
2021-03-24,WHITE,1656743,0.3075242699327765,Caucasian/White
2021-03-25,ASIAN,33966,0.27949908063843887,Asian
2021-03-25,BLACK OR AFRICAN AMERICAN,223542,0.1920698269115956,Black/AfAm
2021-03-25,OTHER/MULTIRACIAL,260728,0.96025138662977,OTHER/MULTIRACIAL
2021-03-25,UNKNOWN,187504,0,UNKNOWN
2021-03-25,WHITE,1700367,0.3156217471827467,Caucasian/White
2021-03-26,ASIAN,35087,0.28872355421188556,Asian
2021-03-26,BLACK OR AFRICAN AMERICAN,230520,0.198065403815216,Black/AfAm
2021-03-26,OTHER/MULTIRACIAL,267329,0.9845626205714377,OTHER/MULTIRACIAL
2021-03-26,UNKNOWN,186840,0,UNKNOWN
2021-03-26,WHITE,1734127,0.3218882709302021,Caucasian/White
2021-03-27,ASIAN,36403,0.2995526418324528,Asian
2021-03-27,BLACK OR AFRICAN AMERICAN,237878,0.20438748103746293,Black/AfAm
2021-03-27,OTHER/MULTIRACIAL,274882,1.01238003459377,OTHER/MULTIRACIAL
2021-03-27,UNKNOWN,191486,0,UNKNOWN
2021-03-27,WHITE,1775551,0.329577384665824,Caucasian/White
2021-03-28,ASIAN,37418,0.3079048636674647,Asian
2021-03-28,BLACK OR AFRICAN AMERICAN,241848,0.2077985501557451,Black/AfAm
2021-03-28,OTHER/MULTIRACIAL,279535,1.0295168580342455,OTHER/MULTIRACIAL
2021-03-28,UNKNOWN,192124,0,UNKNOWN
2021-03-28,WHITE,1800375,0.3341852100659079,Caucasian/White
2021-03-29,ASIAN,38260,0.31483350483503125,Asian
2021-03-29,BLACK OR AFRICAN AMERICAN,245847,0.21123453640360668,Black/AfAm
2021-03-29,OTHER/MULTIRACIAL,283779,1.0451473499064525,OTHER/MULTIRACIAL
2021-03-29,UNKNOWN,195487,0,UNKNOWN
2021-03-29,WHITE,1820584,0.33793640018475646,Caucasian/White
2021-03-30,ASIAN,39881,0.3281723734010947,Asian
2021-03-30,BLACK OR AFRICAN AMERICAN,253501,0.21781094018983635,Black/AfAm
2021-03-30,OTHER/MULTIRACIAL,290825,1.0710975020580946,OTHER/MULTIRACIAL
2021-03-30,UNKNOWN,196454,0,UNKNOWN
2021-03-30,WHITE,1858601,0.344993107332476,Caucasian/White
2021-03-31,ASIAN,41944,0.34514836714063124,Asian
2021-03-31,BLACK OR AFRICAN AMERICAN,262656,0.22567702023464073,Black/AfAm
2021-03-31,OTHER/MULTIRACIAL,299985,1.1048334364476833,OTHER/MULTIRACIAL
2021-03-31,UNKNOWN,200886,0,UNKNOWN
2021-03-31,WHITE,1908367,0.35423066126659525,Caucasian/White
2021-04-01,ASIAN,43755,0.360050705803889,Asian
2021-04-01,BLACK OR AFRICAN AMERICAN,272436,0.23408010738244922,Black/AfAm
2021-04-01,OTHER/MULTIRACIAL,308618,1.1366284497211898,OTHER/MULTIRACIAL
2021-04-01,UNKNOWN,205298,0,UNKNOWN
2021-04-01,WHITE,1953822,0.36266800833237095,Caucasian/White
2021-04-02,ASIAN,45477,0.374220682158461,Asian
2021-04-02,BLACK OR AFRICAN AMERICAN,280082,0.24064963747776041,Black/AfAm
2021-04-02,OTHER/MULTIRACIAL,315965,1.1636871735159833,OTHER/MULTIRACIAL
2021-04-02,UNKNOWN,205081,0,UNKNOWN
2021-04-02,WHITE,1993610,0.370053448109141,Caucasian/White
2021-04-03,ASIAN,46683,0.3841446028806525,Asian
2021-04-03,BLACK OR AFRICAN AMERICAN,285626,0.24541310528424817,Black/AfAm
2021-04-03,OTHER/MULTIRACIAL,320666,1.1810007791454,OTHER/MULTIRACIAL
2021-04-03,UNKNOWN,207118,0,UNKNOWN
2021-04-03,WHITE,2017125,0.3744182972181876,Caucasian/White
2021-04-04,ASIAN,47337,0.3895262315309952,Asian
2021-04-04,BLACK OR AFRICAN AMERICAN,288005,0.24745716912112306,Black/AfAm
2021-04-04,OTHER/MULTIRACIAL,323178,1.1902523803666496,OTHER/MULTIRACIAL
2021-04-04,UNKNOWN,207817,0,UNKNOWN
2021-04-04,WHITE,2028154,0.3764654977635278,Caucasian/White
2021-04-05,ASIAN,48177,0.39643841511859124,Asian
2021-04-05,BLACK OR AFRICAN AMERICAN,292720,0.25150835070618616,Black/AfAm
2021-04-05,OTHER/MULTIRACIAL,328533,1.2099746433203886,OTHER/MULTIRACIAL
2021-04-05,UNKNOWN,215397,0,UNKNOWN
2021-04-05,WHITE,2054998,0.38144827511769525,Caucasian/White
2021-04-06,ASIAN,49396,0.4064693101105908,Asian
2021-04-06,BLACK OR AFRICAN AMERICAN,299413,0.2572590523708367,Black/AfAm
2021-04-06,OTHER/MULTIRACIAL,334916,1.233482991487282,OTHER/MULTIRACIAL
2021-04-06,UNKNOWN,217128,0,UNKNOWN
2021-04-06,WHITE,2085549,0.3871191449935398,Caucasian/White
2021-04-07,ASIAN,51500,0.423782684239522,Asian
2021-04-07,BLACK OR AFRICAN AMERICAN,309285,0.2657411869642074,Black/AfAm
2021-04-07,OTHER/MULTIRACIAL,343267,1.2642394094007599,OTHER/MULTIRACIAL
2021-04-07,UNKNOWN,218223,0,UNKNOWN
2021-04-07,WHITE,2127765,0.39495526959432703,Caucasian/White
2021-04-08,ASIAN,53427,0.4396395625410668,Asian
2021-04-08,BLACK OR AFRICAN AMERICAN,318476,0.2736381986181448,Black/AfAm
2021-04-08,OTHER/MULTIRACIAL,351457,1.2944028703888308,OTHER/MULTIRACIAL
2021-04-08,UNKNOWN,220973,0,UNKNOWN
2021-04-08,WHITE,2170002,0.40279529221047855,Caucasian/White
2021-04-09,ASIAN,55257,0.454698248214044,Asian
2021-04-09,BLACK OR AFRICAN AMERICAN,327579,0.2814595996719792,Black/AfAm
2021-04-09,OTHER/MULTIRACIAL,360346,1.3271407220033564,OTHER/MULTIRACIAL
2021-04-09,UNKNOWN,225042,0,UNKNOWN
2021-04-09,WHITE,2214868,0.4111233092262764,Caucasian/White
2021-04-10,ASIAN,57377,0.4721432829827389,Asian
2021-04-10,BLACK OR AFRICAN AMERICAN,338981,0.291256327653504,Black/AfAm
2021-04-10,OTHER/MULTIRACIAL,369597,1.3612118059594793,OTHER/MULTIRACIAL
2021-04-10,UNKNOWN,228034,0,UNKNOWN
2021-04-10,WHITE,2259838,0.4194706306991161,Caucasian/White
2021-04-11,ASIAN,58253,0.47935170300980334,Asian
2021-04-11,BLACK OR AFRICAN AMERICAN,342298,0.2941063317505675,Black/AfAm
2021-04-11,OTHER/MULTIRACIAL,372689,1.3725995252971004,OTHER/MULTIRACIAL
2021-04-11,UNKNOWN,225346,0,UNKNOWN
2021-04-11,WHITE,2273026,0.4219185843478555,Caucasian/White
2021-04-12,ASIAN,58622,0.4823881265143545,Asian
2021-04-12,BLACK OR AFRICAN AMERICAN,344116,0.29566837801178586,Black/AfAm
2021-04-12,OTHER/MULTIRACIAL,374725,1.3800980364780178,OTHER/MULTIRACIAL
2021-04-12,UNKNOWN,229448,0,UNKNOWN
2021-04-12,WHITE,2283494,0.42386165219703686,Caucasian/White
2021-04-13,ASIAN,60458,0.49749618492724307,Asian
2021-04-13,BLACK OR AFRICAN AMERICAN,352441,0.30282131262380074,Black/AfAm
2021-04-13,OTHER/MULTIRACIAL,383142,1.4110975299012893,OTHER/MULTIRACIAL
2021-04-13,UNKNOWN,232256,0,UNKNOWN
2021-04-13,WHITE,2324833,0.43153498825142256,Caucasian/White
2021-04-14,ASIAN,62257,0.5122997781106781,Asian
2021-04-14,BLACK OR AFRICAN AMERICAN,360351,0.3096176745194209,Black/AfAm
2021-04-14,OTHER/MULTIRACIAL,391770,1.4428741283634479,OTHER/MULTIRACIAL
2021-04-14,UNKNOWN,239016,0,UNKNOWN
2021-04-14,WHITE,2365207,0.43902920121883265,Caucasian/White
2021-04-15,ASIAN,63784,0.5248651404181295,Asian
2021-04-15,BLACK OR AFRICAN AMERICAN,368095,0.3162714073284832,Black/AfAm
2021-04-15,OTHER/MULTIRACIAL,399117,1.4699328521582413,OTHER/MULTIRACIAL
2021-04-15,UNKNOWN,240298,0,UNKNOWN
2021-04-15,WHITE,2400583,0.4455956865295549,Caucasian/White
2021-04-16,ASIAN,65499,0.5389775152428048,Asian
2021-04-16,BLACK OR AFRICAN AMERICAN,375228,0.3224001619936486,Black/AfAm
2021-04-16,OTHER/MULTIRACIAL,407727,1.501643157299547,OTHER/MULTIRACIAL
2021-04-16,UNKNOWN,243262,0,UNKNOWN
2021-04-16,WHITE,2442307,0.4533404861989515,Caucasian/White
2021-04-17,ASIAN,66761,0.5493622482041695,Asian
2021-04-17,BLACK OR AFRICAN AMERICAN,379911,0.3264238488150379,Black/AfAm
2021-04-17,OTHER/MULTIRACIAL,413568,1.5231553399163142,OTHER/MULTIRACIAL
2021-04-17,UNKNOWN,242349,0,UNKNOWN
2021-04-17,WHITE,2469277,0.45834665164530436,Caucasian/White
2021-04-18,ASIAN,67552,0.5558712210824891,Asian
2021-04-18,BLACK OR AFRICAN AMERICAN,383960,0.3299027956311398,Black/AfAm
2021-04-18,OTHER/MULTIRACIAL,416806,1.5350807717452977,OTHER/MULTIRACIAL
2021-04-18,UNKNOWN,243392,0,UNKNOWN
2021-04-18,WHITE,2482429,0.4607879229819908,Caucasian/White
2021-04-19,ASIAN,68620,0.5646595687867184,Asian
2021-04-19,BLACK OR AFRICAN AMERICAN,387568,0.333002830235362,Black/AfAm
2021-04-19,OTHER/MULTIRACIAL,421847,1.5536465845463803,OTHER/MULTIRACIAL
2021-04-19,UNKNOWN,246611,0,UNKNOWN
2021-04-19,WHITE,2506184,0.46519732083805726,Caucasian/White
2021-04-20,ASIAN,69904,0.5752253351277581,Asian
2021-04-20,BLACK OR AFRICAN AMERICAN,391854,0.33668541014492304,Black/AfAm
2021-04-20,OTHER/MULTIRACIAL,427252,1.5735529956135994,OTHER/MULTIRACIAL
2021-04-20,UNKNOWN,247159,0,UNKNOWN
2021-04-20,WHITE,2530704,0.4697487178252494,Caucasian/White
2021-04-21,ASIAN,71632,0.5894446842222415,Asian
2021-04-21,BLACK OR AFRICAN AMERICAN,399000,0.34282533455783093,Black/AfAm
2021-04-21,OTHER/MULTIRACIAL,435887,1.6053553748116451,OTHER/MULTIRACIAL
2021-04-21,UNKNOWN,250411,0,UNKNOWN
2021-04-21,WHITE,2570036,0.4770495149826818,Caucasian/White
2021-04-22,ASIAN,73204,0.6023803420790285,Asian
2021-04-22,BLACK OR AFRICAN AMERICAN,405379,0.3483062438539322,Black/AfAm
2021-04-22,OTHER/MULTIRACIAL,443022,1.631633310605282,OTHER/MULTIRACIAL
2021-04-22,UNKNOWN,252888,0,UNKNOWN
2021-04-22,WHITE,2604225,0.4833956696154351,Caucasian/White
2021-04-23,ASIAN,74734,0.6149703907564357,Asian
2021-04-23,BLACK OR AFRICAN AMERICAN,412016,0.3540088296821536,Black/AfAm
2021-04-23,OTHER/MULTIRACIAL,450483,1.6591118920988108,OTHER/MULTIRACIAL
2021-04-23,UNKNOWN,253589,0,UNKNOWN
2021-04-23,WHITE,2639453,0.4899346831988285,Caucasian/White
2021-04-24,ASIAN,76052,0.6258159359569733,Asian
2021-04-24,BLACK OR AFRICAN AMERICAN,416564,0.357916522969294,Black/AfAm
2021-04-24,OTHER/MULTIRACIAL,455457,1.6774309464278299,OTHER/MULTIRACIAL
2021-04-24,UNKNOWN,254036,0,UNKNOWN
2021-04-24,WHITE,2662050,0.4941291333505243,Caucasian/White
2021-04-25,ASIAN,77083,0.634299818431749,Asian
2021-04-25,BLACK OR AFRICAN AMERICAN,420525,0.3613198591852929,Black/AfAm
2021-04-25,OTHER/MULTIRACIAL,458793,1.6897173085592345,OTHER/MULTIRACIAL
2021-04-25,UNKNOWN,256152,0,UNKNOWN
2021-04-25,WHITE,2675941,0.4967075777040759,Caucasian/White
2021-04-26,ASIAN,77762,0.6398871668317224,Asian
2021-04-26,BLACK OR AFRICAN AMERICAN,422927,0.3633836848835583,Black/AfAm
2021-04-26,OTHER/MULTIRACIAL,461896,1.7011455404818212,OTHER/MULTIRACIAL
2021-04-26,UNKNOWN,257651,0,UNKNOWN
2021-04-26,WHITE,2689694,0.4992604065280911,Caucasian/White
